raw_daily,raw_weekly,prefecture,date,symptoms_harmonized_daily
0,26,Nagano,2021.07.02,0
24,26,Nagano,2021.07.03,20.17812
12,18,Nagano,2021.07.04,6.8283587
12,18,Nagano,2021.07.05,6.8283587
49,18,Nagano,2021.07.06,27.882465
25,18,Nagano,2021.07.07,14.225747
0,18,Nagano,2021.07.08,0
24,18,Nagano,2021.07.09,13.656717
12,18,Nagano,2021.07.10,6.8283587
12,28,Nagano,2021.07.11,7.1524291
0,28,Nagano,2021.07.12,0
75,28,Nagano,2021.07.13,44.702682
49,28,Nagano,2021.07.14,29.205751
38,28,Nagano,2021.07.15,22.649359
13,28,Nagano,2021.07.16,7.7484646
12,28,Nagano,2021.07.17,7.1524291
37,23,Nagano,2021.07.18,19.073708
25,23,Nagano,2021.07.19,12.887641
26,23,Nagano,2021.07.20,13.403147
13,23,Nagano,2021.07.21,6.7015734
25,23,Nagano,2021.07.22,12.887641
27,23,Nagano,2021.07.23,13.918652
36,23,Nagano,2021.07.24,18.558203
48,32,Nagano,2021.07.25,26.998621
60,32,Nagano,2021.07.26,33.748276
24,32,Nagano,2021.07.27,13.49931
37,32,Nagano,2021.07.28,20.811438
24,32,Nagano,2021.07.29,13.49931
12,32,Nagano,2021.07.30,6.7496552
36,32,Nagano,2021.07.31,20.248964
12,30,Nagano,2021.08.01,6.3807535
24,30,Nagano,2021.08.02,12.761507
24,30,Nagano,2021.08.03,12.761507
49,30,Nagano,2021.08.04,26.054743
24,30,Nagano,2021.08.05,12.761507
60,30,Nagano,2021.08.06,31.903767
46,30,Nagano,2021.08.07,24.459555
45,41,Nagano,2021.08.08,22.91972
66,41,Nagano,2021.08.09,33.615593
35,41,Nagano,2021.08.10,17.82645
56,41,Nagano,2021.08.11,28.52232
56,41,Nagano,2021.08.12,28.52232
64,41,Nagano,2021.08.13,32.596939
19,41,Nagano,2021.08.14,9.6772156
63,38,Nagano,2021.08.15,35.45892
33,38,Nagano,2021.08.16,18.573717
33,38,Nagano,2021.08.17,18.573717
23,38,Nagano,2021.08.18,12.945319
79,38,Nagano,2021.08.19,44.464355
11,38,Nagano,2021.08.20,6.1912394
44,38,Nagano,2021.08.21,24.764957
45,54,Nagano,2021.08.22,27.671373
30,54,Nagano,2021.08.23,18.447582
58,54,Nagano,2021.08.24,35.665321
60,54,Nagano,2021.08.25,36.895164
84,54,Nagano,2021.08.26,51.653225
36,54,Nagano,2021.08.27,22.137096
59,54,Nagano,2021.08.28,36.280243
94,49,Nagano,2021.08.29,48.057953
60,49,Nagano,2021.08.30,30.675289
24,49,Nagano,2021.08.31,12.270115
86,49,Nagano,2021.09.01,43.967915
48,49,Nagano,2021.09.02,24.54023
36,49,Nagano,2021.09.03,18.405174
58,49,Nagano,2021.09.04,29.652779
24,41,Nagano,2021.09.05,12.368942
60,41,Nagano,2021.09.06,30.922356
48,41,Nagano,2021.09.07,24.737885
48,41,Nagano,2021.09.08,24.737885
61,41,Nagano,2021.09.09,31.437727
60,41,Nagano,2021.09.10,30.922356
36,41,Nagano,2021.09.11,18.553413
23,44,Nagano,2021.09.12,13.740207
62,44,Nagano,2021.09.13,37.038818
37,44,Nagano,2021.09.14,22.103809
37,44,Nagano,2021.09.15,22.103809
61,44,Nagano,2021.09.16,36.441418
69,44,Nagano,2021.09.17,41.220619
23,44,Nagano,2021.09.18,13.740207
35,47,Nagano,2021.09.19,17.641527
59,47,Nagano,2021.09.20,29.738575
48,47,Nagano,2021.09.21,24.194094
48,47,Nagano,2021.09.22,24.194094
60,47,Nagano,2021.09.23,30.242619
74,47,Nagano,2021.09.24,37.299229
71,47,Nagano,2021.09.25,35.787098
35,39,Nagano,2021.09.26,22.411985
0,39,Nagano,2021.09.27,0
25,39,Nagano,2021.09.28,16.00856
37,39,Nagano,2021.09.29,23.692671
50,39,Nagano,2021.09.30,32.01712
61,39,Nagano,2021.10.01,39.06089
50,39,Nagano,2021.10.02,32.01712
61,25,Nagano,2021.10.03,34.731556
38,25,Nagano,2021.10.04,21.636053
37,25,Nagano,2021.10.05,21.066683
13,25,Nagano,2021.10.06,7.4018073
0,25,Nagano,2021.10.07,0
13,25,Nagano,2021.10.08,7.4018073
24,25,Nagano,2021.10.09,13.664875
12,31,Nagano,2021.10.10,7.0349703
62,31,Nagano,2021.10.11,36.347347
37,31,Nagano,2021.10.12,21.691158
0,31,Nagano,2021.10.13,0
50,31,Nagano,2021.10.14,29.312378
51,31,Nagano,2021.10.15,29.898624
12,31,Nagano,2021.10.16,7.0349703
49,44,Nagano,2021.10.17,27.592316
64,44,Nagano,2021.10.18,36.03894
38,44,Nagano,2021.10.19,21.398121
39,44,Nagano,2021.10.20,21.961229
39,44,Nagano,2021.10.21,21.961229
38,44,Nagano,2021.10.22,21.398121
64,44,Nagano,2021.10.23,36.03894
50,35,Nagano,2021.10.24,26.381477
12,35,Nagano,2021.10.25,6.3315539
66,35,Nagano,2021.10.26,34.823547
51,35,Nagano,2021.10.27,26.909107
26,35,Nagano,2021.10.28,13.718368
51,35,Nagano,2021.10.29,26.909107
25,35,Nagano,2021.10.30,13.190739
24,42,Nagano,2021.10.31,14.673539
52,42,Nagano,2021.11.01,31.792667
63,42,Nagano,2021.11.02,38.51804
62,42,Nagano,2021.11.03,37.906643
13,42,Nagano,2021.11.04,7.9481668
64,42,Nagano,2021.11.05,39.129436
13,42,Nagano,2021.11.06,7.9481668
25,54,Nagano,2021.11.07,14.261223
38,54,Nagano,2021.11.08,21.677059
100,54,Nagano,2021.11.09,57.044891
38,54,Nagano,2021.11.10,21.677059
62,54,Nagano,2021.11.11,35.367832
75,54,Nagano,2021.11.12,42.783669
63,54,Nagano,2021.11.13,35.938282
37,33,Nagano,2021.11.14,21.732317
13,33,Nagano,2021.11.15,7.6356797
24,33,Nagano,2021.11.16,14.096639
50,33,Nagano,2021.11.17,29.367998
39,33,Nagano,2021.11.18,22.907038
25,33,Nagano,2021.11.19,14.683999
50,33,Nagano,2021.11.20,29.367998
24,35,Nagano,2021.11.21,13.082108
24,35,Nagano,2021.11.22,13.082108
36,35,Nagano,2021.11.23,19.623161
38,35,Nagano,2021.11.24,20.713337
38,35,Nagano,2021.11.25,20.713337
38,35,Nagano,2021.11.26,20.713337
74,35,Nagano,2021.11.27,40.336502
50,40,Nagano,2021.11.28,25.988411
26,40,Nagano,2021.11.29,13.513974
38,40,Nagano,2021.11.30,19.751192
49,40,Nagano,2021.12.01,25.468643
50,40,Nagano,2021.12.02,25.988411
63,40,Nagano,2021.12.03,32.745399
50,40,Nagano,2021.12.04,25.988411
62,47,Nagano,2021.12.05,36.629166
100,47,Nagano,2021.12.06,59.079296
0,47,Nagano,2021.12.07,0
61,47,Nagano,2021.12.08,36.038372
26,47,Nagano,2021.12.09,15.360618
37,47,Nagano,2021.12.10,21.859341
51,47,Nagano,2021.12.11,30.130442
24,50,Nagano,2021.12.12,13.519504
89,50,Nagano,2021.12.13,50.134827
51,50,Nagano,2021.12.14,28.728947
26,50,Nagano,2021.12.15,14.64613
51,50,Nagano,2021.12.16,28.728947
73,50,Nagano,2021.12.17,41.121822
62,50,Nagano,2021.12.18,34.925385
24,28,Nagano,2021.12.19,15.222817
38,28,Nagano,2021.12.20,24.102793
13,28,Nagano,2021.12.21,8.2456923
12,28,Nagano,2021.12.22,7.6114087
37,28,Nagano,2021.12.23,23.46851
25,28,Nagano,2021.12.24,15.857101
38,28,Nagano,2021.12.25,24.102793
61,48,Nagano,2021.12.26,31.086048
49,48,Nagano,2021.12.27,24.97076
36,48,Nagano,2021.12.28,18.345865
48,48,Nagano,2021.12.29,24.461153
92,48,Nagano,2021.12.30,46.883881
22,48,Nagano,2021.12.31,11.211362
91,48,Nagano,2022.01.01,46.374268
0,63,Nagasaki,2017.12.31,0
14,63,Nagasaki,2018.01.01,11.658117
39,63,Nagasaki,2018.01.02,32.476185
26,63,Nagasaki,2018.01.03,21.650789
26,63,Nagasaki,2018.01.04,21.650789
41,63,Nagasaki,2018.01.05,34.141628
56,63,Nagasaki,2018.01.06,46.632469
14,29,Nagasaki,2018.01.07,18.373219
0,29,Nagasaki,2018.01.08,0
15,29,Nagasaki,2018.01.09,19.685591
0,29,Nagasaki,2018.01.10,0
0,29,Nagasaki,2018.01.11,0
15,29,Nagasaki,2018.01.12,19.685591
15,29,Nagasaki,2018.01.13,19.685591
29,55,Nagasaki,2018.01.14,36.398716
15,55,Nagasaki,2018.01.15,18.826921
14,55,Nagasaki,2018.01.16,17.571795
0,55,Nagasaki,2018.01.17,0
15,55,Nagasaki,2018.01.18,18.826921
30,55,Nagasaki,2018.01.19,37.653843
14,55,Nagasaki,2018.01.20,17.571795
82,66,Nagasaki,2018.01.21,78.961967
44,66,Nagasaki,2018.01.22,42.369835
0,66,Nagasaki,2018.01.23,0
29,66,Nagasaki,2018.01.24,27.925573
0,66,Nagasaki,2018.01.25,0
0,66,Nagasaki,2018.01.26,0
28,66,Nagasaki,2018.01.27,26.962624
27,55,Nagasaki,2018.01.28,27.344482
30,55,Nagasaki,2018.01.29,30.382757
45,55,Nagasaki,2018.01.30,45.574139
0,55,Nagasaki,2018.01.31,0
0,55,Nagasaki,2018.02.01,0
29,55,Nagasaki,2018.02.02,29.370001
14,55,Nagasaki,2018.02.03,14.178621
51,44,Nagasaki,2018.02.04,48.318386
14,44,Nagasaki,2018.02.05,13.26387
14,44,Nagasaki,2018.02.06,13.26387
0,44,Nagasaki,2018.02.07,0
15,44,Nagasaki,2018.02.08,14.211289
30,44,Nagasaki,2018.02.09,28.422579
0,44,Nagasaki,2018.02.10,0
25,34,Nagasaki,2018.02.11,27.017853
0,34,Nagasaki,2018.02.12,0
0,34,Nagasaki,2018.02.13,0
15,34,Nagasaki,2018.02.14,16.210712
15,34,Nagasaki,2018.02.15,16.210712
15,34,Nagasaki,2018.02.16,16.210712
14,34,Nagasaki,2018.02.17,15.129998
14,59,Nagasaki,2018.02.18,18.849743
0,59,Nagasaki,2018.02.19,0
14,59,Nagasaki,2018.02.20,18.849743
29,59,Nagasaki,2018.02.21,39.045895
30,59,Nagasaki,2018.02.22,40.392307
30,59,Nagasaki,2018.02.23,40.392307
0,59,Nagasaki,2018.02.24,0
0,69,Nagasaki,2018.02.25,0
46,69,Nagasaki,2018.02.26,38.874218
30,69,Nagasaki,2018.02.27,25.352753
28,69,Nagasaki,2018.02.28,23.662569
43,69,Nagasaki,2018.03.01,36.338943
45,69,Nagasaki,2018.03.02,38.029129
26,69,Nagasaki,2018.03.03,21.972385
14,100,Nagasaki,2018.03.04,13.999999
28,100,Nagasaki,2018.03.05,27.999998
100,100,Nagasaki,2018.03.06,100
28,100,Nagasaki,2018.03.07,27.999998
55,100,Nagasaki,2018.03.08,55
28,100,Nagasaki,2018.03.09,27.999998
14,100,Nagasaki,2018.03.10,13.999999
28,64,Nagasaki,2018.03.11,22.35813
0,64,Nagasaki,2018.03.12,0
44,64,Nagasaki,2018.03.13,35.134205
14,64,Nagasaki,2018.03.14,11.179065
56,64,Nagasaki,2018.03.15,44.716259
44,64,Nagasaki,2018.03.16,35.134205
28,64,Nagasaki,2018.03.17,22.35813
54,80,Nagasaki,2018.03.18,45.590511
13,80,Nagasaki,2018.03.19,10.975493
14,80,Nagasaki,2018.03.20,11.819762
37,80,Nagasaki,2018.03.21,31.237942
30,80,Nagasaki,2018.03.22,25.32806
61,80,Nagasaki,2018.03.23,51.500389
44,80,Nagasaki,2018.03.24,37.147823
0,44,Nagasaki,2018.03.25,0
14,44,Nagasaki,2018.03.26,16.447199
14,44,Nagasaki,2018.03.27,16.447199
28,44,Nagasaki,2018.03.28,32.894398
14,44,Nagasaki,2018.03.29,16.447199
30,44,Nagasaki,2018.03.30,35.243996
0,44,Nagasaki,2018.03.31,0
41,79,Nagasaki,2018.04.01,38.436131
0,79,Nagasaki,2018.04.02,0
58,79,Nagasaki,2018.04.03,54.373058
14,79,Nagasaki,2018.04.04,13.124533
27,79,Nagasaki,2018.04.05,25.311598
57,79,Nagasaki,2018.04.06,53.435596
28,79,Nagasaki,2018.04.07,26.249065
0,30,Nagasaki,2018.04.08,0
0,30,Nagasaki,2018.04.09,0
45,30,Nagasaki,2018.04.10,41.912788
15,30,Nagasaki,2018.04.11,13.970929
0,30,Nagasaki,2018.04.12,0
0,30,Nagasaki,2018.04.13,0
26,30,Nagasaki,2018.04.14,24.216278
0,56,Nagasaki,2018.04.15,0
30,56,Nagasaki,2018.04.16,28.034998
30,56,Nagasaki,2018.04.17,28.034998
0,56,Nagasaki,2018.04.18,0
15,56,Nagasaki,2018.04.19,14.017499
30,56,Nagasaki,2018.04.20,28.034998
55,56,Nagasaki,2018.04.21,51.397495
0,49,Nagasaki,2018.04.22,0
14,49,Nagasaki,2018.04.23,12.545341
41,49,Nagasaki,2018.04.24,36.739929
15,49,Nagasaki,2018.04.25,13.441437
0,49,Nagasaki,2018.04.26,0
62,49,Nagasaki,2018.04.27,55.557941
14,49,Nagasaki,2018.04.28,12.545341
0,55,Nagasaki,2018.04.29,0
0,55,Nagasaki,2018.04.30,0
41,55,Nagasaki,2018.05.01,41.523102
13,55,Nagasaki,2018.05.02,13.165861
13,55,Nagasaki,2018.05.03,13.165861
38,55,Nagasaki,2018.05.04,38.484829
40,55,Nagasaki,2018.05.05,40.510345
12,38,Nagasaki,2018.05.06,9.6628571
27,38,Nagasaki,2018.05.07,21.741426
14,38,Nagasaki,2018.05.08,11.273334
44,38,Nagasaki,2018.05.09,35.430477
29,38,Nagasaki,2018.05.10,23.351904
0,38,Nagasaki,2018.05.11,0
0,38,Nagasaki,2018.05.12,0
0,39,Nagasaki,2018.05.13,0
28,39,Nagasaki,2018.05.14,22.778437
44,39,Nagasaki,2018.05.15,35.794685
42,39,Nagasaki,2018.05.16,34.167652
0,39,Nagasaki,2018.05.17,0
14,39,Nagasaki,2018.05.18,11.389218
0,39,Nagasaki,2018.05.19,0
27,39,Nagasaki,2018.05.20,22.137875
15,39,Nagasaki,2018.05.21,12.29882
0,39,Nagasaki,2018.05.22,0
28,39,Nagasaki,2018.05.23,22.957796
29,39,Nagasaki,2018.05.24,23.777718
14,39,Nagasaki,2018.05.25,11.478898
14,39,Nagasaki,2018.05.26,11.478898
28,20,Nagasaki,2018.05.27,35.599995
0,20,Nagasaki,2018.05.28,0
0,20,Nagasaki,2018.05.29,0
0,20,Nagasaki,2018.05.30,0
0,20,Nagasaki,2018.05.31,0
0,20,Nagasaki,2018.06.01,0
14,20,Nagasaki,2018.06.02,17.799997
0,19,Nagasaki,2018.06.03,0
0,19,Nagasaki,2018.06.04,0
27,19,Nagasaki,2018.06.05,24.903816
0,19,Nagasaki,2018.06.06,0
14,19,Nagasaki,2018.06.07,12.91309
0,19,Nagasaki,2018.06.08,0
14,19,Nagasaki,2018.06.09,12.91309
26,28,Nagasaki,2018.06.10,23.418795
14,28,Nagasaki,2018.06.11,12.61012
12,28,Nagasaki,2018.06.12,10.808675
0,28,Nagasaki,2018.06.13,0
0,28,Nagasaki,2018.06.14,0
31,28,Nagasaki,2018.06.15,27.922411
0,28,Nagasaki,2018.06.16,0
0,39,Nagasaki,2018.06.17,0
15,39,Nagasaki,2018.06.18,13.701314
41,39,Nagasaki,2018.06.19,37.450256
14,39,Nagasaki,2018.06.20,12.787893
30,39,Nagasaki,2018.06.21,27.402628
0,39,Nagasaki,2018.06.22,0
14,39,Nagasaki,2018.06.23,12.787893
13,19,Nagasaki,2018.06.24,9.6983814
0,19,Nagasaki,2018.06.25,0
29,19,Nagasaki,2018.06.26,21.634851
0,19,Nagasaki,2018.06.27,0
13,19,Nagasaki,2018.06.28,9.6983814
0,19,Nagasaki,2018.06.29,0
13,19,Nagasaki,2018.06.30,9.6983814
0,22,Nagasaki,2018.07.01,0
0,22,Nagasaki,2018.07.02,0
16,22,Nagasaki,2018.07.03,12.87452
41,22,Nagasaki,2018.07.04,32.990959
0,22,Nagasaki,2018.07.05,0
16,22,Nagasaki,2018.07.06,12.87452
0,22,Nagasaki,2018.07.07,0
0,19,Nagasaki,2018.07.08,0
0,19,Nagasaki,2018.07.09,0
0,19,Nagasaki,2018.07.10,0
37,19,Nagasaki,2018.07.11,19.552185
0,19,Nagasaki,2018.07.12,0
20,19,Nagasaki,2018.07.13,10.568748
39,19,Nagasaki,2018.07.14,20.60906
56,30,Nagasaki,2018.07.15,33.726315
0,30,Nagasaki,2018.07.16,0
0,30,Nagasaki,2018.07.17,0
0,30,Nagasaki,2018.07.18,0
0,30,Nagasaki,2018.07.19,0
40,30,Nagasaki,2018.07.20,24.090225
37,30,Nagasaki,2018.07.21,22.283459
0,43,Nagasaki,2018.07.22,0
39,43,Nagasaki,2018.07.23,25.733273
0,43,Nagasaki,2018.07.24,0
19,43,Nagasaki,2018.07.25,12.536722
79,43,Nagasaki,2018.07.26,52.126377
19,43,Nagasaki,2018.07.27,12.536722
18,43,Nagasaki,2018.07.28,11.876895
0,42,Nagasaki,2018.07.29,0
37,42,Nagasaki,2018.07.30,24.995058
0,42,Nagasaki,2018.07.31,0
19,42,Nagasaki,2018.08.01,12.835301
52,42,Nagasaki,2018.08.02,35.128193
39,42,Nagasaki,2018.08.03,26.346146
19,42,Nagasaki,2018.08.04,12.835301
37,50,Nagasaki,2018.08.05,22.868055
37,50,Nagasaki,2018.08.06,22.868055
36,50,Nagasaki,2018.08.07,22.25
53,50,Nagasaki,2018.08.08,32.756943
18,50,Nagasaki,2018.08.09,11.125
0,50,Nagasaki,2018.08.10,0
35,50,Nagasaki,2018.08.11,21.631943
0,37,Nagasaki,2018.08.12,0
16,37,Nagasaki,2018.08.13,9.5796356
15,37,Nagasaki,2018.08.14,8.9809093
31,37,Nagasaki,2018.08.15,18.560545
50,37,Nagasaki,2018.08.16,29.936361
0,37,Nagasaki,2018.08.17,0
53,37,Nagasaki,2018.08.18,31.732544
0,31,Nagasaki,2018.08.19,0
17,31,Nagasaki,2018.08.20,11.3475
17,31,Nagasaki,2018.08.21,11.3475
17,31,Nagasaki,2018.08.22,11.3475
36,31,Nagasaki,2018.08.23,24.030001
0,31,Nagasaki,2018.08.24,0
37,31,Nagasaki,2018.08.25,24.697502
36,37,Nagasaki,2018.08.26,27.5693
18,37,Nagasaki,2018.08.27,13.78465
19,37,Nagasaki,2018.08.28,14.550464
37,37,Nagasaki,2018.08.29,28.335114
0,37,Nagasaki,2018.08.30,0
19,37,Nagasaki,2018.08.31,14.550464
0,37,Nagasaki,2018.09.01,0
19,43,Nagasaki,2018.09.02,12.756665
19,43,Nagasaki,2018.09.03,12.756665
76,43,Nagasaki,2018.09.04,51.026661
20,43,Nagasaki,2018.09.05,13.428069
19,43,Nagasaki,2018.09.06,12.756665
0,43,Nagasaki,2018.09.07,0
18,43,Nagasaki,2018.09.08,12.085262
35,38,Nagasaki,2018.09.09,23.673998
0,38,Nagasaki,2018.09.10,0
20,38,Nagasaki,2018.09.11,13.527999
19,38,Nagasaki,2018.09.12,12.851599
39,38,Nagasaki,2018.09.13,26.379597
19,38,Nagasaki,2018.09.14,12.851599
18,38,Nagasaki,2018.09.15,12.1752
0,19,Nagasaki,2018.09.16,0
18,19,Nagasaki,2018.09.17,9.6119986
0,19,Nagasaki,2018.09.18,0
40,19,Nagasaki,2018.09.19,21.359999
0,19,Nagasaki,2018.09.20,0
19,19,Nagasaki,2018.09.21,10.146
18,19,Nagasaki,2018.09.22,9.6119986
18,57,Nagasaki,2018.09.23,15.304022
18,57,Nagasaki,2018.09.24,15.304022
62,57,Nagasaki,2018.09.25,52.713856
20,57,Nagasaki,2018.09.26,17.004469
41,57,Nagasaki,2018.09.27,34.859161
20,57,Nagasaki,2018.09.28,17.004469
0,57,Nagasaki,2018.09.29,0
47,67,Nagasaki,2018.09.30,33.76638
58,67,Nagasaki,2018.10.01,41.669155
38,67,Nagasaki,2018.10.02,27.30048
39,67,Nagasaki,2018.10.03,28.018913
0,67,Nagasaki,2018.10.04,0
35,67,Nagasaki,2018.10.05,25.145178
32,67,Nagasaki,2018.10.06,22.989878
0,35,Nagasaki,2018.10.07,0
19,35,Nagasaki,2018.10.08,12.503872
19,35,Nagasaki,2018.10.09,12.503872
41,35,Nagasaki,2018.10.10,26.982038
0,35,Nagasaki,2018.10.11,0
43,35,Nagasaki,2018.10.12,28.298237
20,35,Nagasaki,2018.10.13,13.161971
20,26,Nagasaki,2018.10.14,13.349999
21,26,Nagasaki,2018.10.15,14.017499
0,26,Nagasaki,2018.10.16,0
0,26,Nagasaki,2018.10.17,0
21,26,Nagasaki,2018.10.18,14.017499
21,26,Nagasaki,2018.10.19,14.017499
21,26,Nagasaki,2018.10.20,14.017499
61,67,Nagasaki,2018.10.21,40.869999
0,67,Nagasaki,2018.10.22,0
20,67,Nagasaki,2018.10.23,13.4
42,67,Nagasaki,2018.10.24,28.139999
84,67,Nagasaki,2018.10.25,56.279999
20,67,Nagasaki,2018.10.26,13.4
40,67,Nagasaki,2018.10.27,26.799999
0,32,Nagasaki,2018.10.28,0
0,32,Nagasaki,2018.10.29,0
21,32,Nagasaki,2018.10.30,12.205713
43,32,Nagasaki,2018.10.31,24.992653
42,32,Nagasaki,2018.11.01,24.411427
21,32,Nagasaki,2018.11.02,12.205713
20,32,Nagasaki,2018.11.03,11.624489
58,59,Nagasaki,2018.11.04,46.379387
0,59,Nagasaki,2018.11.05,0
42,59,Nagasaki,2018.11.06,33.585075
19,59,Nagasaki,2018.11.07,15.193249
39,59,Nagasaki,2018.11.08,31.18614
0,59,Nagasaki,2018.11.09,0
39,59,Nagasaki,2018.11.10,31.18614
19,30,Nagasaki,2018.11.11,12.577684
20,30,Nagasaki,2018.11.12,13.239667
41,30,Nagasaki,2018.11.13,27.141319
0,30,Nagasaki,2018.11.14,0
21,30,Nagasaki,2018.11.15,13.90165
20,30,Nagasaki,2018.11.16,13.239667
0,30,Nagasaki,2018.11.17,0
0,15,Nagasaki,2018.11.18,0
20,15,Nagasaki,2018.11.19,13.131145
20,15,Nagasaki,2018.11.20,13.131145
0,15,Nagasaki,2018.11.21,0
21,15,Nagasaki,2018.11.22,13.787704
0,15,Nagasaki,2018.11.23,0
0,15,Nagasaki,2018.11.24,0
19,55,Nagasaki,2018.11.25,12.798852
19,55,Nagasaki,2018.11.26,12.798852
100,55,Nagasaki,2018.11.27,67.362381
19,55,Nagasaki,2018.11.28,12.798852
21,55,Nagasaki,2018.11.29,14.146101
21,55,Nagasaki,2018.11.30,14.146101
19,55,Nagasaki,2018.12.01,12.798852
0,30,Nagasaki,2018.12.02,0
39,30,Nagasaki,2018.12.03,26.032497
39,30,Nagasaki,2018.12.04,26.032497
0,30,Nagasaki,2018.12.05,0
20,30,Nagasaki,2018.12.06,13.349999
22,30,Nagasaki,2018.12.07,14.684999
0,30,Nagasaki,2018.12.08,0
38,56,Nagasaki,2018.12.09,27.851763
42,56,Nagasaki,2018.12.10,30.783525
20,56,Nagasaki,2018.12.11,14.658823
0,56,Nagasaki,2018.12.12,0
43,56,Nagasaki,2018.12.13,31.516468
20,56,Nagasaki,2018.12.14,14.658823
41,56,Nagasaki,2018.12.15,30.050587
56,63,Nagasaki,2018.12.16,35.017693
17,63,Nagasaki,2018.12.17,10.630371
19,63,Nagasaki,2018.12.18,11.881003
42,63,Nagasaki,2018.12.19,26.263269
20,63,Nagasaki,2018.12.20,12.506319
39,63,Nagasaki,2018.12.21,24.387323
76,63,Nagasaki,2018.12.22,47.524014
36,49,Nagasaki,2018.12.23,24.403522
19,49,Nagasaki,2018.12.24,12.879638
0,49,Nagasaki,2018.12.25,0
59,49,Nagasaki,2018.12.26,39.994663
40,49,Nagasaki,2018.12.27,27.115026
0,49,Nagasaki,2018.12.28,0
39,49,Nagasaki,2018.12.29,26.437149
31,47,Nagasaki,2018.12.30,26.463875
0,47,Nagasaki,2018.12.31,0
15,47,Nagasaki,2019.01.01,12.805101
29,47,Nagasaki,2019.01.02,24.756529
42,47,Nagasaki,2019.01.03,35.854282
0,47,Nagasaki,2019.01.04,0
30,47,Nagasaki,2019.01.05,25.610203
15,42,Nagasaki,2019.01.06,11.521232
0,42,Nagasaki,2019.01.07,0
50,42,Nagasaki,2019.01.08,38.404106
17,42,Nagasaki,2019.01.09,13.057396
33,42,Nagasaki,2019.01.10,25.346712
0,42,Nagasaki,2019.01.11,0
31,42,Nagasaki,2019.01.12,23.810545
0,43,Nagasaki,2019.01.13,0
30,43,Nagasaki,2019.01.14,26.699999
0,43,Nagasaki,2019.01.15,0
17,43,Nagasaki,2019.01.16,15.129998
34,43,Nagasaki,2019.01.17,30.259996
0,43,Nagasaki,2019.01.18,0
48,43,Nagasaki,2019.01.19,42.719997
29,43,Nagasaki,2019.01.20,22.496553
52,43,Nagasaki,2019.01.21,40.338646
17,43,Nagasaki,2019.01.22,13.187634
0,43,Nagasaki,2019.01.23,0
34,43,Nagasaki,2019.01.24,26.375269
0,43,Nagasaki,2019.01.25,0
16,43,Nagasaki,2019.01.26,12.411892
0,33,Nagasaki,2019.01.27,0
17,33,Nagasaki,2019.01.28,12.693812
34,33,Nagasaki,2019.01.29,25.387625
17,33,Nagasaki,2019.01.30,12.693812
17,33,Nagasaki,2019.01.31,12.693812
33,33,Nagasaki,2019.02.01,24.64093
0,33,Nagasaki,2019.02.02,0
56,45,Nagasaki,2019.02.03,44.265785
49,45,Nagasaki,2019.02.04,38.732563
16,45,Nagasaki,2019.02.05,12.647367
0,45,Nagasaki,2019.02.06,0
0,45,Nagasaki,2019.02.07,0
16,45,Nagasaki,2019.02.08,12.647367
15,45,Nagasaki,2019.02.09,11.856907
31,42,Nagasaki,2019.02.10,21.327236
30,42,Nagasaki,2019.02.11,20.639261
35,42,Nagasaki,2019.02.12,24.079138
34,42,Nagasaki,2019.02.13,23.391163
17,42,Nagasaki,2019.02.14,11.695581
0,42,Nagasaki,2019.02.15,0
16,42,Nagasaki,2019.02.16,11.007607
62,89,Nagasaki,2019.02.17,45.754841
0,89,Nagasaki,2019.02.18,0
64,89,Nagasaki,2019.02.19,47.230804
49,89,Nagasaki,2019.02.20,36.161087
50,89,Nagasaki,2019.02.21,36.899063
50,89,Nagasaki,2019.02.22,36.899063
47,89,Nagasaki,2019.02.23,34.685123
77,95,Nagasaki,2019.02.24,60.281017
51,95,Nagasaki,2019.02.25,39.926388
100,95,Nagasaki,2019.02.26,78.287033
81,95,Nagasaki,2019.02.27,63.412502
0,95,Nagasaki,2019.02.28,0
0,95,Nagasaki,2019.03.01,0
15,95,Nagasaki,2019.03.02,11.743055
15,79,Nagasaki,2019.03.03,10.725254
67,79,Nagasaki,2019.03.04,47.906132
66,79,Nagasaki,2019.03.05,47.191116
46,79,Nagasaki,2019.03.06,32.890781
51,79,Nagasaki,2019.03.07,36.465862
34,79,Nagasaki,2019.03.08,24.310575
16,79,Nagasaki,2019.03.09,11.44027
15,56,Nagasaki,2019.03.10,12.529609
65,56,Nagasaki,2019.03.11,54.294971
33,56,Nagasaki,2019.03.12,27.565138
17,56,Nagasaki,2019.03.13,14.200224
17,56,Nagasaki,2019.03.14,14.200224
0,56,Nagasaki,2019.03.15,0
32,56,Nagasaki,2019.03.16,26.729832
0,60,Nagasaki,2019.03.17,0
17,60,Nagasaki,2019.03.18,13.415762
77,60,Nagasaki,2019.03.19,60.765511
32,60,Nagasaki,2019.03.20,25.253199
45,60,Nagasaki,2019.03.21,35.512314
0,60,Nagasaki,2019.03.22,0
32,60,Nagasaki,2019.03.23,25.253199
14,55,Nagasaki,2019.03.24,10.763873
33,55,Nagasaki,2019.03.25,25.371988
16,55,Nagasaki,2019.03.26,12.30157
48,55,Nagasaki,2019.03.27,36.904709
48,55,Nagasaki,2019.03.28,36.904709
16,55,Nagasaki,2019.03.29,12.30157
16,55,Nagasaki,2019.03.30,12.30157
