date,raw_daily,raw_weekly,prefecture,medication_harmonized_daily
2018.10.06,0,0,Kagoshima,
2018.10.04,0,0,Kagoshima,
2018.10.01,0,0,Kagoshima,
2018.10.01,32,8,Kanagawa,1.3486437
2018.10.02,65,8,Kanagawa,2.7394323
2018.09.30,26,8,Kanagawa,1.095773
2018.10.06,49,8,Kanagawa,2.0651107
2018.10.04,65,8,Kanagawa,2.7394323
2018.10.02,65,8,Kanagawa,2.7394323
2018.10.05,64,8,Kanagawa,2.6972873
2018.10.03,16,8,Kanagawa,.67432183
2018.10.06,49,8,Kanagawa,2.0651107
2018.10.04,65,8,Kanagawa,2.7394323
2018.10.01,32,8,Kanagawa,1.3486437
2018.09.30,26,8,Kanagawa,1.095773
2018.10.05,64,8,Kanagawa,2.6972873
2018.10.03,16,8,Kanagawa,.67432183
2018.10.02,0,0,Kochi,
2018.10.02,0,0,Kochi,
2018.10.06,0,0,Kochi,
2018.10.04,0,0,Kochi,
2018.10.01,0,0,Kochi,
2018.10.03,0,0,Kochi,
2018.10.04,0,0,Kochi,
2018.09.30,0,0,Kochi,
2018.10.05,0,0,Kochi,
2018.10.06,0,0,Kochi,
2018.09.30,0,0,Kochi,
2018.10.01,0,0,Kochi,
2018.10.03,0,0,Kochi,
2018.10.05,0,0,Kochi,
2018.10.04,0,10,Kumamoto,0
2018.10.01,0,10,Kumamoto,0
2018.10.04,0,10,Kumamoto,0
2018.09.30,0,10,Kumamoto,0
2018.10.06,0,10,Kumamoto,0
2018.10.05,44,10,Kumamoto,7.9010754
2018.10.05,44,10,Kumamoto,7.9010754
2018.10.03,0,10,Kumamoto,0
2018.10.01,0,10,Kumamoto,0
2018.10.03,0,10,Kumamoto,0
2018.10.02,49,10,Kumamoto,8.7989254
2018.09.30,0,10,Kumamoto,0
2018.10.06,0,10,Kumamoto,0
2018.10.02,49,10,Kumamoto,8.7989254
2018.10.05,65,10,Kyoto,9.6061954
2018.10.04,0,10,Kyoto,0
2018.10.02,0,10,Kyoto,0
2018.09.30,48,10,Kyoto,7.0938058
2018.10.01,0,10,Kyoto,0
2018.10.04,0,10,Kyoto,0
2018.10.06,0,10,Kyoto,0
2018.10.02,0,10,Kyoto,0
2018.10.03,0,10,Kyoto,0
2018.09.30,48,10,Kyoto,7.0938058
2018.10.05,65,10,Kyoto,9.6061954
2018.10.01,0,10,Kyoto,0
2018.10.03,0,10,Kyoto,0
2018.10.06,0,10,Kyoto,0
2018.10.03,0,5,Mie,0
2018.10.01,48,5,Mie,4.8289161
2018.10.02,0,5,Mie,0
2018.10.05,0,5,Mie,0
2018.10.04,0,5,Mie,0
2018.10.03,0,5,Mie,0
2018.09.30,35,5,Mie,3.5210848
2018.09.30,35,5,Mie,3.5210848
2018.10.02,0,5,Mie,0
2018.10.01,48,5,Mie,4.8289161
2018.10.06,0,5,Mie,0
2018.10.05,0,5,Mie,0
2018.10.06,0,5,Mie,0
2018.10.04,0,5,Mie,0
2018.10.04,48,2,Miyagi,3.3400002
2018.10.05,0,2,Miyagi,0
2018.10.06,0,2,Miyagi,0
2018.10.05,0,2,Miyagi,0
2018.10.03,0,2,Miyagi,0
2018.10.02,0,2,Miyagi,0
2018.10.03,0,2,Miyagi,0
2018.09.30,0,2,Miyagi,0
2018.10.02,0,2,Miyagi,0
2018.10.01,0,2,Miyagi,0
2018.10.04,48,2,Miyagi,3.3400002
2018.10.06,0,2,Miyagi,0
2018.10.01,0,2,Miyagi,0
2018.09.30,0,2,Miyagi,0
2018.09.30,0,6,Miyazaki,0
2018.10.04,46,6,Miyazaki,5.0650554
2018.10.04,46,6,Miyazaki,5.0650554
2018.10.06,0,6,Miyazaki,0
2018.10.01,0,6,Miyazaki,0
2018.10.02,0,6,Miyazaki,0
2018.09.30,0,6,Miyazaki,0
2018.10.03,0,6,Miyazaki,0
2018.10.05,45,6,Miyazaki,4.9549456
2018.10.05,45,6,Miyazaki,4.9549456
2018.10.03,0,6,Miyazaki,0
2018.10.01,0,6,Miyazaki,0
2018.10.02,0,6,Miyazaki,0
2018.10.06,0,6,Miyazaki,0
2018.10.04,33,24,Nagano,5.6282554
2018.10.04,33,24,Nagano,5.6282554
2018.09.30,0,24,Nagano,0
2018.10.03,34,24,Nagano,5.7988086
2018.10.05,68,24,Nagano,11.597617
2018.10.01,100,24,Nagano,17.055319
2018.10.03,34,24,Nagano,5.7988086
2018.10.05,68,24,Nagano,11.597617
2018.10.02,0,24,Nagano,0
2018.09.30,0,24,Nagano,0
2018.10.06,0,24,Nagano,0
2018.10.01,100,24,Nagano,17.055319
2018.10.06,0,24,Nagano,0
2018.10.02,0,24,Nagano,0
2018.09.30,0,0,Nagasaki,
2018.09.30,0,0,Nagasaki,
2018.10.01,0,0,Nagasaki,
2018.10.02,0,0,Nagasaki,
2018.10.04,0,0,Nagasaki,
2018.10.05,0,0,Nagasaki,
2018.10.03,0,0,Nagasaki,
2018.10.04,0,0,Nagasaki,
2018.10.02,0,0,Nagasaki,
2018.10.06,0,0,Nagasaki,
2018.10.05,0,0,Nagasaki,
2018.10.06,0,0,Nagasaki,
2018.10.01,0,0,Nagasaki,
2018.10.03,0,0,Nagasaki,
2018.10.06,43,12,Nara,9.2658072
2018.10.02,0,12,Nara,0
2018.10.01,50,12,Nara,10.774195
2018.10.04,0,12,Nara,0
2018.10.06,43,12,Nara,9.2658072
2018.10.03,0,12,Nara,0
2018.10.04,0,12,Nara,0
2018.10.05,0,12,Nara,0
2018.10.03,0,12,Nara,0
2018.10.02,0,12,Nara,0
2018.10.01,50,12,Nara,10.774195
2018.09.30,0,12,Nara,0
2018.10.05,0,12,Nara,0
2018.09.30,0,12,Nara,0
2018.10.01,0,3,Niigata,0
2018.10.03,0,3,Niigata,0
2018.10.04,0,3,Niigata,0
2018.10.06,0,3,Niigata,0
2018.09.30,40,3,Niigata,5.0100002
2018.10.04,0,3,Niigata,0
2018.10.02,0,3,Niigata,0
2018.10.06,0,3,Niigata,0
2018.10.01,0,3,Niigata,0
2018.10.05,0,3,Niigata,0
2018.10.02,0,3,Niigata,0
2018.09.30,40,3,Niigata,5.0100002
2018.10.03,0,3,Niigata,0
2018.10.05,0,3,Niigata,0
2018.10.01,90,6,Oita,10.02
2018.10.02,0,6,Oita,0
2018.09.30,0,6,Oita,0
2018.10.06,0,6,Oita,0
2018.10.03,0,6,Oita,0
2018.10.05,0,6,Oita,0
2018.10.01,90,6,Oita,10.02
2018.09.30,0,6,Oita,0
2018.10.04,0,6,Oita,0
2018.10.04,0,6,Oita,0
2018.10.06,0,6,Oita,0
2018.10.03,0,6,Oita,0
2018.10.02,0,6,Oita,0
2018.10.05,0,6,Oita,0
2018.10.03,0,19,Okayama,0
2018.10.01,49,19,Okayama,8.1830006
2018.10.04,0,19,Okayama,0
2018.09.30,0,19,Okayama,0
2018.10.03,0,19,Okayama,0
2018.10.05,0,19,Okayama,0
2018.09.30,0,19,Okayama,0
2018.10.02,50,19,Okayama,8.3500004
2018.10.01,49,19,Okayama,8.1830006
2018.10.06,91,19,Okayama,15.197001
2018.10.02,50,19,Okayama,8.3500004
2018.10.05,0,19,Okayama,0
2018.10.06,91,19,Okayama,15.197001
2018.10.04,0,19,Okayama,0
2018.10.06,0,0,Okinawa,
2018.10.01,0,0,Okinawa,
2018.10.04,0,0,Okinawa,
2018.10.02,0,0,Okinawa,
2018.10.03,0,0,Okinawa,
2018.10.06,0,0,Okinawa,
2018.10.01,0,0,Okinawa,
2018.10.05,0,0,Okinawa,
2018.10.04,0,0,Okinawa,
2018.10.02,0,0,Okinawa,
2018.10.03,0,0,Okinawa,
2018.10.05,0,0,Okinawa,
2018.09.30,0,0,Okinawa,
2018.09.30,0,0,Okinawa,
2018.09.30,10,7,Osaka,.54120374
2018.10.03,44,7,Osaka,2.3812964
2018.10.03,44,7,Osaka,2.3812964
2018.10.06,55,7,Osaka,2.9766204
2018.10.02,22,7,Osaka,1.1906482
2018.10.01,21,7,Osaka,1.1365278
2018.10.04,32,7,Osaka,1.7318519
2018.10.05,32,7,Osaka,1.7318519
2018.10.04,32,7,Osaka,1.7318519
2018.10.02,22,7,Osaka,1.1906482
2018.10.05,32,7,Osaka,1.7318519
2018.10.01,21,7,Osaka,1.1365278
2018.10.06,55,7,Osaka,2.9766204
2018.09.30,10,7,Osaka,.54120374
2018.10.04,0,0,Saga,
2018.10.05,0,0,Saga,
2018.10.05,0,0,Saga,
2018.10.03,0,0,Saga,
2018.10.02,0,0,Saga,
2018.10.02,0,0,Saga,
2018.09.30,0,0,Saga,
2018.10.01,0,0,Saga,
2018.10.01,0,0,Saga,
2018.10.06,0,0,Saga,
2018.10.06,0,0,Saga,
2018.10.04,0,0,Saga,
2018.10.03,0,0,Saga,
2018.09.30,0,0,Saga,
2018.10.03,100,7,Saitama,4.9957271
2018.09.30,15,7,Saitama,.74935913
2018.10.05,40,7,Saitama,1.9982909
2018.10.04,20,7,Saitama,.99914545
2018.10.06,0,7,Saitama,0
2018.10.05,40,7,Saitama,1.9982909
2018.10.06,0,7,Saitama,0
2018.10.01,19,7,Saitama,.94918817
2018.10.03,100,7,Saitama,4.9957271
2018.10.02,40,7,Saitama,1.9982909
2018.10.02,40,7,Saitama,1.9982909
2018.09.30,15,7,Saitama,.74935913
2018.10.04,20,7,Saitama,.99914545
2018.10.01,19,7,Saitama,.94918817
2018.10.01,0,0,Shiga,
2018.10.03,0,0,Shiga,
2018.10.03,0,0,Shiga,
2018.10.02,0,0,Shiga,
2018.10.01,0,0,Shiga,
2018.10.04,0,0,Shiga,
2018.09.30,0,0,Shiga,
2018.10.06,0,0,Shiga,
2018.10.05,0,0,Shiga,
2018.09.30,0,0,Shiga,
2018.10.04,0,0,Shiga,
2018.10.06,0,0,Shiga,
2018.10.05,0,0,Shiga,
2018.10.02,0,0,Shiga,
2018.10.05,0,19,Shimane,0
2018.10.01,0,19,Shimane,0
2018.09.30,0,19,Shimane,0
2018.10.05,0,19,Shimane,0
2018.10.02,0,19,Shimane,0
2018.10.06,84,19,Shimane,31.730001
2018.10.04,0,19,Shimane,0
2018.10.02,0,19,Shimane,0
2018.10.01,0,19,Shimane,0
2018.10.06,84,19,Shimane,31.730001
2018.09.30,0,19,Shimane,0
2018.10.03,0,19,Shimane,0
2018.10.04,0,19,Shimane,0
2018.10.03,0,19,Shimane,0
2018.10.05,0,3,Shizuoka,0
2018.10.01,0,3,Shizuoka,0
2018.10.04,0,3,Shizuoka,0
2018.10.04,0,3,Shizuoka,0
2018.10.03,33,3,Shizuoka,2.6242859
2018.10.02,0,3,Shizuoka,0
2018.09.30,0,3,Shizuoka,0
2018.10.05,0,3,Shizuoka,0
2018.10.03,33,3,Shizuoka,2.6242859
2018.10.06,30,3,Shizuoka,2.3857145
2018.10.01,0,3,Shizuoka,0
2018.10.02,0,3,Shizuoka,0
2018.09.30,0,3,Shizuoka,0
2018.10.06,30,3,Shizuoka,2.3857145
2018.10.02,0,5,Tochigi,0
2018.10.05,0,5,Tochigi,0
2018.09.30,0,5,Tochigi,0
2018.10.06,90,5,Tochigi,4.0621624
2018.10.05,0,5,Tochigi,0
2018.10.04,0,5,Tochigi,0
2018.10.04,0,5,Tochigi,0
2018.10.01,0,5,Tochigi,0
2018.10.03,95,5,Tochigi,4.287838
2018.10.02,0,5,Tochigi,0
2018.09.30,0,5,Tochigi,0
2018.10.03,95,5,Tochigi,4.287838
2018.10.01,0,5,Tochigi,0
2018.10.06,90,5,Tochigi,4.0621624
2018.10.04,0,0,Tokushima,0
2018.10.03,47,0,Tokushima,0
2018.10.06,0,0,Tokushima,0
2018.10.02,0,0,Tokushima,0
2018.10.01,0,0,Tokushima,0
2018.10.05,0,0,Tokushima,0
2018.09.30,0,0,Tokushima,0
2018.10.01,0,0,Tokushima,0
2018.10.03,47,0,Tokushima,0
2018.10.05,0,0,Tokushima,0
2018.09.30,0,0,Tokushima,0
2018.10.02,0,0,Tokushima,0
2018.10.04,0,0,Tokushima,0
2018.10.06,0,0,Tokushima,0
2018.10.04,49,4,Tokyo,1.5966829
2018.10.04,49,4,Tokyo,1.5966829
2018.10.06,11,4,Tokyo,.35843903
2018.10.01,17,4,Tokyo,.5539512
2018.10.02,42,4,Tokyo,1.3685852
2018.10.02,42,4,Tokyo,1.3685852
2018.09.30,19,4,Tokyo,.61912197
2018.10.01,17,4,Tokyo,.5539512
2018.10.05,34,4,Tokyo,1.1079024
2018.10.03,33,4,Tokyo,1.075317
2018.10.06,11,4,Tokyo,.35843903
2018.10.05,34,4,Tokyo,1.1079024
2018.09.30,19,4,Tokyo,.61912197
2018.10.03,33,4,Tokyo,1.075317
2018.10.03,0,0,Tottori,
2018.10.02,0,0,Tottori,
2018.10.01,0,0,Tottori,
2018.10.04,0,0,Tottori,
2018.10.02,0,0,Tottori,
2018.10.04,0,0,Tottori,
2018.10.06,0,0,Tottori,
2018.09.30,0,0,Tottori,
2018.10.05,0,0,Tottori,
2018.09.30,0,0,Tottori,
2018.10.03,0,0,Tottori,
2018.10.01,0,0,Tottori,
2018.10.06,0,0,Tottori,
2018.10.05,0,0,Tottori,
2018.10.04,0,0,Toyama,
2018.10.02,0,0,Toyama,
2018.10.03,0,0,Toyama,
2018.10.05,0,0,Toyama,
2018.10.01,0,0,Toyama,
2018.09.30,0,0,Toyama,
2018.10.03,0,0,Toyama,
2018.10.01,0,0,Toyama,
2018.10.05,0,0,Toyama,
2018.10.02,0,0,Toyama,
2018.10.06,0,0,Toyama,
2018.10.06,0,0,Toyama,
2018.09.30,0,0,Toyama,
2018.10.04,0,0,Toyama,
2018.10.04,0,0,Wakayama,
2018.10.03,0,0,Wakayama,
2018.10.01,0,0,Wakayama,
2018.10.03,0,0,Wakayama,
2018.10.05,0,0,Wakayama,
2018.10.06,0,0,Wakayama,
2018.10.02,0,0,Wakayama,
2018.10.01,0,0,Wakayama,
2018.09.30,0,0,Wakayama,
2018.10.06,0,0,Wakayama,
2018.10.04,0,0,Wakayama,
2018.09.30,0,0,Wakayama,
2018.10.02,0,0,Wakayama,
2018.10.05,0,0,Wakayama,
2018.10.06,0,6,Yamagata,0
2018.10.02,0,6,Yamagata,0
2018.10.05,0,6,Yamagata,0
2018.10.04,0,6,Yamagata,0
2018.09.30,87,6,Yamagata,10.02
2018.10.06,0,6,Yamagata,0
2018.10.04,0,6,Yamagata,0
2018.09.30,87,6,Yamagata,10.02
2018.10.03,0,6,Yamagata,0
2018.10.01,0,6,Yamagata,0
2018.10.03,0,6,Yamagata,0
2018.10.05,0,6,Yamagata,0
2018.10.02,0,6,Yamagata,0
2018.10.01,0,6,Yamagata,0
2018.09.30,0,5,Yamaguchi,0
2018.10.05,0,5,Yamaguchi,0
2018.10.06,0,5,Yamaguchi,0
2018.10.01,0,5,Yamaguchi,0
2018.10.02,0,5,Yamaguchi,0
2018.10.02,0,5,Yamaguchi,0
2018.10.04,0,5,Yamaguchi,0
2018.10.04,0,5,Yamaguchi,0
2018.10.05,0,5,Yamaguchi,0
2018.10.01,0,5,Yamaguchi,0
2018.10.03,98,5,Yamaguchi,8.3500004
2018.10.06,0,5,Yamaguchi,0
2018.10.03,98,5,Yamaguchi,8.3500004
2018.09.30,0,5,Yamaguchi,0
2018.09.30,0,0,Yamanashi,
2018.10.03,0,0,Yamanashi,
2018.10.06,0,0,Yamanashi,
2018.10.02,0,0,Yamanashi,
2018.10.01,0,0,Yamanashi,
2018.10.06,0,0,Yamanashi,
2018.10.05,0,0,Yamanashi,
2018.09.30,0,0,Yamanashi,
2018.10.03,0,0,Yamanashi,
2018.10.05,0,0,Yamanashi,
2018.10.02,0,0,Yamanashi,
2018.10.04,0,0,Yamanashi,
2018.10.01,0,0,Yamanashi,
2018.10.04,0,0,Yamanashi,
2018.10.10,0,3,Aichi,0
2018.10.09,0,3,Aichi,0
2018.10.07,0,3,Aichi,0
2018.10.11,0,3,Aichi,0
2018.10.12,22,3,Aichi,1.312143
2018.10.12,22,3,Aichi,1.312143
2018.10.08,20,3,Aichi,1.1928573
2018.10.08,20,3,Aichi,1.1928573
2018.10.13,42,3,Aichi,2.5050001
2018.10.13,42,3,Aichi,2.5050001
2018.10.07,0,3,Aichi,0
2018.10.10,0,3,Aichi,0
2018.10.11,0,3,Aichi,0
2018.10.09,0,3,Aichi,0
2018.10.12,0,0,Akita,0
2018.10.11,0,0,Akita,0
2018.10.10,49,0,Akita,0
2018.10.12,0,0,Akita,0
2018.10.13,0,0,Akita,0
2018.10.07,0,0,Akita,0
2018.10.09,0,0,Akita,0
2018.10.07,0,0,Akita,0
2018.10.08,0,0,Akita,0
2018.10.10,49,0,Akita,0
2018.10.08,0,0,Akita,0
2018.10.11,0,0,Akita,0
2018.10.13,0,0,Akita,0
2018.10.09,0,0,Akita,0
2018.10.09,50,20,Aomori,16.700001
2018.10.13,0,20,Aomori,0
2018.10.09,50,20,Aomori,16.700001
2018.10.10,0,20,Aomori,0
2018.10.11,50,20,Aomori,16.700001
2018.10.12,0,20,Aomori,0
2018.10.11,50,20,Aomori,16.700001
2018.10.08,0,20,Aomori,0
2018.10.08,0,20,Aomori,0
2018.10.07,0,20,Aomori,0
2018.10.10,0,20,Aomori,0
2018.10.12,0,20,Aomori,0
2018.10.13,0,20,Aomori,0
2018.10.07,0,20,Aomori,0
2018.10.07,0,2,Chiba,0
2018.10.07,0,2,Chiba,0
2018.10.09,0,2,Chiba,0
2018.10.13,0,2,Chiba,0
2018.10.10,23,2,Chiba,1.0974286
2018.10.08,0,2,Chiba,0
2018.10.09,0,2,Chiba,0
2018.10.13,0,2,Chiba,0
2018.10.12,0,2,Chiba,0
2018.10.10,23,2,Chiba,1.0974286
2018.10.12,0,2,Chiba,0
2018.10.11,47,2,Chiba,2.2425716
2018.10.11,47,2,Chiba,2.2425716
2018.10.08,0,2,Chiba,0
2018.10.11,0,4,Ehime,0
2018.10.13,0,4,Ehime,0
2018.10.10,0,4,Ehime,0
2018.10.07,0,4,Ehime,0
2018.10.10,0,4,Ehime,0
2018.10.12,0,4,Ehime,0
2018.10.08,32,4,Ehime,6.6799998
2018.10.12,0,4,Ehime,0
2018.10.08,32,4,Ehime,6.6799998
2018.10.07,0,4,Ehime,0
2018.10.13,0,4,Ehime,0
2018.10.09,0,4,Ehime,0
2018.10.09,0,4,Ehime,0
2018.10.11,0,4,Ehime,0
2018.10.11,0,17,Fukui,0
2018.10.08,0,17,Fukui,0
2018.10.13,0,17,Fukui,0
2018.10.09,93,17,Fukui,28.390001
2018.10.10,0,17,Fukui,0
2018.10.08,0,17,Fukui,0
2018.10.11,0,17,Fukui,0
2018.10.09,93,17,Fukui,28.390001
2018.10.12,0,17,Fukui,0
2018.10.07,0,17,Fukui,0
2018.10.13,0,17,Fukui,0
2018.10.10,0,17,Fukui,0
2018.10.07,0,17,Fukui,0
2018.10.12,0,17,Fukui,0
2018.10.13,0,2,Fukuoka,0
2018.10.10,0,2,Fukuoka,0
2018.10.08,0,2,Fukuoka,0
2018.10.11,0,2,Fukuoka,0
2018.10.12,27,2,Fukuoka,1.734231
2018.10.11,0,2,Fukuoka,0
2018.10.12,27,2,Fukuoka,1.734231
2018.10.07,0,2,Fukuoka,0
2018.10.09,25,2,Fukuoka,1.6057694
2018.10.09,25,2,Fukuoka,1.6057694
2018.10.07,0,2,Fukuoka,0
2018.10.08,0,2,Fukuoka,0
2018.10.10,0,2,Fukuoka,0
2018.10.13,0,2,Fukuoka,0
2018.10.09,32,4,Fukushima,6.6799998
2018.10.07,0,4,Fukushima,0
2018.10.13,0,4,Fukushima,0
2018.10.08,0,4,Fukushima,0
2018.10.10,0,4,Fukushima,0
2018.10.13,0,4,Fukushima,0
2018.10.08,0,4,Fukushima,0
2018.10.11,0,4,Fukushima,0
2018.10.10,0,4,Fukushima,0
2018.10.12,0,4,Fukushima,0
2018.10.11,0,4,Fukushima,0
2018.10.07,0,4,Fukushima,0
2018.10.12,0,4,Fukushima,0
2018.10.09,32,4,Fukushima,6.6799998
2018.10.08,0,9,Gifu,0
2018.10.07,29,9,Gifu,4.4935055
2018.10.10,0,9,Gifu,0
2018.10.09,33,9,Gifu,5.1132994
2018.10.11,0,9,Gifu,0
2018.10.10,0,9,Gifu,0
2018.10.12,35,9,Gifu,5.4231968
2018.10.09,33,9,Gifu,5.1132994
2018.10.13,0,9,Gifu,0
2018.10.11,0,9,Gifu,0
2018.10.13,0,9,Gifu,0
2018.10.12,35,9,Gifu,5.4231968
2018.10.07,29,9,Gifu,4.4935055
2018.10.08,0,9,Gifu,0
2018.10.07,0,6,Gunma,0
2018.10.12,0,6,Gunma,0
2018.10.07,0,6,Gunma,0
2018.10.10,0,6,Gunma,0
2018.10.13,0,6,Gunma,0
2018.10.08,45,6,Gunma,4.7968087
2018.10.11,49,6,Gunma,5.2231913
2018.10.13,0,6,Gunma,0
2018.10.09,0,6,Gunma,0
2018.10.09,0,6,Gunma,0
2018.10.12,0,6,Gunma,0
2018.10.10,0,6,Gunma,0
2018.10.11,49,6,Gunma,5.2231913
2018.10.08,45,6,Gunma,4.7968087
2018.10.13,28,5,Hiroshima,2.88642
2018.10.07,0,5,Hiroshima,0
2018.10.08,27,5,Hiroshima,2.7833335
2018.10.12,0,5,Hiroshima,0
2018.10.10,0,5,Hiroshima,0
2018.10.12,0,5,Hiroshima,0
2018.10.10,0,5,Hiroshima,0
2018.10.08,27,5,Hiroshima,2.7833335
2018.10.09,26,5,Hiroshima,2.6802473
2018.10.13,28,5,Hiroshima,2.88642
2018.10.11,0,5,Hiroshima,0
2018.10.09,26,5,Hiroshima,2.6802473
2018.10.11,0,5,Hiroshima,0
2018.10.07,0,5,Hiroshima,0
2018.10.12,44,31,Hokkaido,14.79143
2018.10.13,44,31,Hokkaido,14.79143
2018.10.07,0,31,Hokkaido,0
2018.10.09,0,31,Hokkaido,0
2018.10.10,23,31,Hokkaido,7.731884
2018.10.09,0,31,Hokkaido,0
2018.10.08,21,31,Hokkaido,7.0595455
2018.10.07,0,31,Hokkaido,0
2018.10.11,22,31,Hokkaido,7.3957148
2018.10.13,44,31,Hokkaido,14.79143
2018.10.11,22,31,Hokkaido,7.3957148
2018.10.12,44,31,Hokkaido,14.79143
2018.10.10,23,31,Hokkaido,7.731884
2018.10.08,21,31,Hokkaido,7.0595455
2018.10.12,26,5,Hyogo,1.8878261
2018.10.09,23,5,Hyogo,1.67
2018.10.13,0,5,Hyogo,0
2018.10.08,44,5,Hyogo,3.1947827
2018.10.10,0,5,Hyogo,0
2018.10.09,23,5,Hyogo,1.67
2018.10.07,22,5,Hyogo,1.5973914
2018.10.10,0,5,Hyogo,0
2018.10.11,0,5,Hyogo,0
2018.10.13,0,5,Hyogo,0
2018.10.07,22,5,Hyogo,1.5973914
2018.10.11,0,5,Hyogo,0
2018.10.08,44,5,Hyogo,3.1947827
2018.10.12,26,5,Hyogo,1.8878261
2018.10.09,0,4,Ibaraki,0
2018.10.07,0,4,Ibaraki,0
2018.10.13,47,4,Ibaraki,2.2109859
2018.10.12,0,4,Ibaraki,0
2018.10.12,0,4,Ibaraki,0
2018.10.10,48,4,Ibaraki,2.2580283
2018.10.11,47,4,Ibaraki,2.2109859
2018.10.10,48,4,Ibaraki,2.2580283
2018.10.11,47,4,Ibaraki,2.2109859
2018.10.08,0,4,Ibaraki,0
2018.10.09,0,4,Ibaraki,0
2018.10.08,0,4,Ibaraki,0
2018.10.07,0,4,Ibaraki,0
2018.10.13,47,4,Ibaraki,2.2109859
2018.10.13,53,18,Ishikawa,10.764731
2018.10.09,0,18,Ishikawa,0
2018.10.10,49,18,Ishikawa,9.9522982
2018.10.12,0,18,Ishikawa,0
2018.10.12,0,18,Ishikawa,0
2018.10.11,0,18,Ishikawa,0
2018.10.07,46,18,Ishikawa,9.3429737
2018.10.10,49,18,Ishikawa,9.9522982
2018.10.08,0,18,Ishikawa,0
2018.10.13,53,18,Ishikawa,10.764731
2018.10.09,0,18,Ishikawa,0
2018.10.07,46,18,Ishikawa,9.3429737
2018.10.08,0,18,Ishikawa,0
2018.10.11,0,18,Ishikawa,0
2018.10.08,0,6,Iwate,0
2018.10.07,45,6,Iwate,10.02
2018.10.11,0,6,Iwate,0
2018.10.10,0,6,Iwate,0
2018.10.07,45,6,Iwate,10.02
2018.10.11,0,6,Iwate,0
2018.10.09,0,6,Iwate,0
2018.10.13,0,6,Iwate,0
2018.10.13,0,6,Iwate,0
2018.10.09,0,6,Iwate,0
2018.10.08,0,6,Iwate,0
2018.10.10,0,6,Iwate,0
2018.10.12,0,6,Iwate,0
2018.10.12,0,6,Iwate,0
2018.10.07,0,7,Kagawa,0
2018.10.11,0,7,Kagawa,0
2018.10.12,0,7,Kagawa,0
2018.10.10,0,7,Kagawa,0
2018.10.12,0,7,Kagawa,0
2018.10.09,0,7,Kagawa,0
2018.10.13,52,7,Kagawa,11.690001
2018.10.08,0,7,Kagawa,0
2018.10.08,0,7,Kagawa,0
2018.10.09,0,7,Kagawa,0
2018.10.07,0,7,Kagawa,0
2018.10.11,0,7,Kagawa,0
2018.10.10,0,7,Kagawa,0
2018.10.13,52,7,Kagawa,11.690001
2018.10.10,0,0,Kagoshima,
2018.10.08,0,0,Kagoshima,
2018.10.13,0,0,Kagoshima,
2018.10.12,0,0,Kagoshima,
2018.10.08,0,0,Kagoshima,
2018.10.12,0,0,Kagoshima,
2018.10.07,0,0,Kagoshima,
2018.10.07,0,0,Kagoshima,
2018.10.09,0,0,Kagoshima,
2018.10.13,0,0,Kagoshima,
2018.10.09,0,0,Kagoshima,
2018.10.10,0,0,Kagoshima,
2018.10.11,0,0,Kagoshima,
2018.10.11,0,0,Kagoshima,
2018.10.09,0,3,Kanagawa,0
2018.10.07,31,3,Kanagawa,1.3744249
2018.10.11,49,3,Kanagawa,2.172478
2018.10.11,49,3,Kanagawa,2.172478
2018.10.13,0,3,Kanagawa,0
2018.10.07,31,3,Kanagawa,1.3744249
2018.10.09,0,3,Kanagawa,0
2018.10.10,33,3,Kanagawa,1.4630975
2018.10.12,0,3,Kanagawa,0
2018.10.10,33,3,Kanagawa,1.4630975
2018.10.08,0,3,Kanagawa,0
2018.10.12,0,3,Kanagawa,0
2018.10.13,0,3,Kanagawa,0
2018.10.08,0,3,Kanagawa,0
2018.10.10,0,6,Kochi,0
2018.10.12,0,6,Kochi,0
2018.10.11,0,6,Kochi,0
2018.10.11,0,6,Kochi,0
2018.10.12,0,6,Kochi,0
2018.10.07,0,6,Kochi,0
2018.10.08,0,6,Kochi,0
2018.10.10,0,6,Kochi,0
2018.10.07,0,6,Kochi,0
2018.10.13,0,6,Kochi,0
2018.10.09,88,6,Kochi,10.02
2018.10.09,88,6,Kochi,10.02
2018.10.13,0,6,Kochi,0
2018.10.08,0,6,Kochi,0
2018.10.10,0,10,Kumamoto,0
2018.10.08,0,10,Kumamoto,0
2018.10.11,0,10,Kumamoto,0
2018.10.09,0,10,Kumamoto,0
2018.10.13,0,10,Kumamoto,0
2018.10.07,46,10,Kumamoto,16.700001
2018.10.08,0,10,Kumamoto,0
2018.10.12,0,10,Kumamoto,0
2018.10.11,0,10,Kumamoto,0
2018.10.07,46,10,Kumamoto,16.700001
2018.10.12,0,10,Kumamoto,0
2018.10.10,0,10,Kumamoto,0
2018.10.09,0,10,Kumamoto,0
2018.10.13,0,10,Kumamoto,0
2018.10.07,0,4,Kyoto,0
2018.10.08,0,4,Kyoto,0
2018.10.10,0,4,Kyoto,0
2018.10.09,0,4,Kyoto,0
2018.10.10,0,4,Kyoto,0
2018.10.11,0,4,Kyoto,0
2018.10.13,34,4,Kyoto,3.3400002
2018.10.13,34,4,Kyoto,3.3400002
2018.10.12,34,4,Kyoto,3.3400002
2018.10.12,34,4,Kyoto,3.3400002
2018.10.11,0,4,Kyoto,0
2018.10.07,0,4,Kyoto,0
