date,鼻水_鼻づまり_くしゃみ_目のかゆみ_trend,prefecture
2020-05-29,7.905882352941177,Aichi
2020-05-30,33.731764705882355,Aichi
2020-05-31,11.763187855787478,Aichi
2020-06-01,21.17373814041746,Aichi
2020-06-02,12.939506641366224,Aichi
2020-06-03,12.351347248576852,Aichi
2020-06-04,4.117115749525618,Aichi
2020-06-05,8.234231499051235,Aichi
2020-06-06,20.585578747628087,Aichi
2020-06-07,27.083604505632042,Aichi
2020-06-08,6.537421777221526,Aichi
2020-06-09,0.0,Aichi
2020-06-10,27.083604505632042,Aichi
2020-06-11,20.546182728410514,Aichi
2020-06-12,6.537421777221526,Aichi
2020-06-13,0.0,Aichi
2020-06-14,12.131389901093181,Aichi
2020-06-15,12.997917751171267,Aichi
2020-06-16,6.932222800624675,Aichi
2020-06-17,19.93014055179594,Aichi
2020-06-18,12.997917751171267,Aichi
2020-06-19,6.0656949505465905,Aichi
2020-06-20,26.862363352420616,Aichi
2020-06-21,30.410448916408665,Aichi
2020-06-22,12.32856037151703,Aichi
2020-06-23,32.05425696594427,Aichi
2020-06-24,12.32856037151703,Aichi
2020-06-25,6.575232198142415,Aichi
2020-06-26,18.903792569659444,Aichi
2020-06-27,12.32856037151703,Aichi
2020-06-28,23.013312693498452,Aichi
2020-06-29,14.927554179566563,Aichi
2020-06-30,0.0,Aichi
2020-07-01,9.329721362229101,Aichi
2020-07-02,19.28142414860681,Aichi
2020-07-03,0.0,Aichi
2020-07-04,4.353869969040248,Aichi
2020-07-05,0.0,Aichi
2020-07-06,10.486920415224914,Aichi
2020-07-07,20.973840830449827,Aichi
2020-07-08,27.5281660899654,Aichi
2020-07-09,5.898892733564014,Aichi
2020-07-10,29.49446366782007,Aichi
2020-07-11,17.041245674740484,Aichi
2020-07-12,12.870704717530575,Aichi
2020-07-13,22.799534071054165,Aichi
2020-07-14,12.502970297029703,Aichi
2020-07-15,16.18031450203844,Aichi
2020-07-16,6.251485148514852,Aichi
2020-07-17,18.754455445544558,Aichi
2020-07-18,22.064065230052417,Aichi
2020-07-19,13.428440366972477,Aichi
2020-07-20,13.428440366972477,Aichi
2020-07-21,13.428440366972477,Aichi
2020-07-22,7.109174311926606,Aichi
2020-07-23,78.9908256880734,Aichi
2020-07-24,26.06697247706422,Aichi
2020-07-25,19.74770642201835,Aichi
2020-07-26,7.310114540865851,Aichi
2020-07-27,23.300990099009905,Aichi
2020-07-28,22.844107940205785,Aichi
2020-07-29,38.378101339545715,Aichi
2020-07-30,7.766996699669967,Aichi
2020-07-31,19.645932828576974,Aichi
2020-08-01,19.189050669772858,Aichi
2020-08-02,20.668921171707552,Aichi
2020-08-03,8.36599190283401,Aichi
2020-08-04,16.73198380566802,Aichi
2020-08-05,25.590092879256964,Aichi
2020-08-06,12.795046439628482,Aichi
2020-08-07,16.73198380566802,Aichi
2020-08-08,20.668921171707552,Aichi
2020-08-09,35.06221423067043,Aichi
2020-08-10,24.180837400462366,Aichi
2020-08-11,9.672334960184948,Aichi
2020-08-12,4.836167480092474,Aichi
2020-08-13,30.22604675057796,Aichi
2020-08-14,9.672334960184948,Aichi
2020-08-15,24.78535833547393,Aichi
2020-08-16,28.713614800759007,Aichi
2020-08-17,8.563709677419354,Aichi
2020-08-18,34.7585863377609,Aichi
2020-08-19,17.6311669829222,Aichi
2020-08-20,17.6311669829222,Aichi
2020-08-21,0.0,Aichi
2020-08-22,17.6311669829222,Aichi
2020-08-23,59.28196721311476,Aichi
2020-08-24,10.461523625843782,Aichi
2020-08-25,31.384570877531342,Aichi
2020-08-26,0.0,Aichi
2020-08-27,0.0,Aichi
2020-08-28,20.923047251687564,Aichi
2020-08-29,19.760655737704923,Aichi
2020-08-30,5.594067796610169,Aichi
2020-08-31,11.517198404785644,Aichi
2020-09-01,20.401894317048853,Aichi
2020-09-02,11.517198404785644,Aichi
2020-09-03,11.517198404785644,Aichi
2020-09-04,8.555633100697905,Aichi
2020-09-05,8.555633100697905,Aichi
2020-09-06,14.506318082788672,Aichi
2020-09-07,20.55061728395062,Aichi
2020-09-08,10.879738562091504,Aichi
2020-09-09,21.15504720406681,Aichi
2020-09-10,10.27530864197531,Aichi
2020-09-11,10.27530864197531,Aichi
2020-09-12,10.27530864197531,Aichi
2020-09-13,20.643484735666416,Aichi
2020-09-14,21.626507818317197,Aichi
2020-09-15,4.423603871928517,Aichi
2020-09-16,8.847207743857034,Aichi
2020-09-17,8.847207743857034,Aichi
2020-09-18,4.423603871928517,Aichi
2020-09-19,8.847207743857034,Aichi
2020-09-20,5.950143973673385,Aichi
2020-09-21,11.239160839160839,Aichi
2020-09-22,34.378609625668446,Aichi
2020-09-23,5.950143973673385,Aichi
2020-09-24,0.0,Aichi
2020-09-25,12.561415055532704,Aichi
2020-09-26,24.461703002879474,Aichi
2020-09-27,0.0,Aichi
2020-09-28,16.703598615916952,Aichi
2020-09-29,43.774948096885815,Aichi
2020-09-30,5.1838754325259515,Aichi
2020-10-01,21.311487889273355,Aichi
2020-10-02,10.943737024221454,Aichi
2020-10-03,0.0,Aichi
2020-10-04,10.316993464052288,Aichi
2020-10-05,8.253594771241831,Aichi
2020-10-06,14.149019607843139,Aichi
2020-10-07,22.40261437908497,Aichi
2020-10-08,10.90653594771242,Aichi
2020-10-09,2.947712418300654,Aichi
2020-10-10,5.305882352941176,Aichi
2020-10-11,18.70132699544464,Aichi
2020-10-12,23.07823331352743,Aichi
2020-10-13,19.497128144186966,Aichi
2020-10-14,15.120221826104178,Aichi
2020-10-15,22.680332739156267,Aichi
2020-10-16,15.51812240047534,Aichi
2020-10-17,3.5811051693404634,Aichi
2020-10-18,14.38670076726343,Aichi
2020-10-19,5.138107416879795,Aichi
2020-10-20,26.718158567774942,Aichi
2020-10-21,10.27621483375959,Aichi
2020-10-22,10.27621483375959,Aichi
2020-10-23,35.96675191815857,Aichi
2020-10-24,15.414322250639387,Aichi
2020-10-25,43.79302571327932,Aichi
2020-10-26,15.365973934483973,Aichi
2020-10-27,7.682986967241987,Aichi
2020-10-28,7.682986967241987,Aichi
2020-10-29,30.731947868967946,Aichi
2020-10-30,15.365973934483973,Aichi
2020-10-31,7.682986967241987,Aichi
2020-11-01,15.112530067789196,Aichi
2020-11-02,36.16212551935272,Aichi
2020-11-03,19.97012901815001,Aichi
2020-11-04,16.19199650120271,Aichi
2020-11-05,31.844259785698664,Aichi
2020-11-06,21.049595451563523,Aichi
2020-11-07,4.8575989503608135,Aichi
2020-11-08,0.0,Aichi
2020-11-09,15.726027397260275,Aichi
2020-11-10,15.726027397260275,Aichi
2020-11-11,55.041095890410965,Aichi
2020-11-12,39.31506849315068,Aichi
2020-11-13,23.589041095890412,Aichi
2020-11-14,22.802739726027397,Aichi
2020-11-15,34.907511312217196,Aichi
2020-11-16,18.077104072398186,Aichi
2020-11-17,12.466968325791854,Aichi
2020-11-18,24.933936651583707,Aichi
2020-11-19,11.843619909502262,Aichi
2020-11-20,29.920723981900448,Aichi
2020-11-21,29.920723981900448,Aichi
2020-11-22,15.650771456123437,Aichi
2020-11-23,15.650771456123437,Aichi
2020-11-24,0.0,Aichi
2020-11-25,15.650771456123437,Aichi
2020-11-26,32.380906460945035,Aichi
2020-11-27,15.650771456123437,Aichi
2020-11-28,36.69836065573771,Aichi
2020-11-29,10.750951126719345,Aichi
2020-11-30,21.50190225343869,Aichi
2020-12-01,53.75475563359673,Aichi
2020-12-02,43.00380450687738,Aichi
2020-12-03,10.750951126719345,Aichi
2020-12-04,44.07889961954932,Aichi
2020-12-05,32.25285338015804,Aichi
2020-12-06,16.162562699498405,Aichi
2020-12-07,58.69562243502053,Aichi
2020-12-08,77.41016871865027,Aichi
2020-12-09,8.506611947104425,Aichi
2020-12-10,8.506611947104425,Aichi
2020-12-11,25.51983584131327,Aichi
2020-12-12,24.669174646602833,Aichi
2020-12-13,12.566970745517459,Aichi
2020-12-14,20.800503302925446,Aichi
2020-12-15,4.333438188109468,Aichi
2020-12-16,8.666876376218935,Aichi
2020-12-17,13.000314564328406,Aichi
2020-12-18,9.100220195029882,Aichi
2020-12-19,12.566970745517459,Aichi
2020-12-20,12.693028322440089,Aichi
2020-12-21,21.884531590413943,Aichi
2020-12-22,8.753812636165579,Aichi
2020-12-23,26.69912854030501,Aichi
2020-12-24,21.884531590413943,Aichi
2020-12-25,17.507625272331158,Aichi
2020-12-26,8.753812636165579,Aichi
2020-12-27,0.0,Aichi
2020-12-28,9.454117647058824,Aichi
2020-12-29,27.416941176470587,Aichi
2020-12-30,27.416941176470587,Aichi
2020-12-31,17.017411764705884,Aichi
2021-01-01,9.454117647058824,Aichi
2021-01-02,27.416941176470587,Aichi
2021-01-03,27.11811023622047,Aichi
2021-01-04,26.214173228346453,Aichi
2021-01-05,13.559055118110235,Aichi
2021-01-06,27.11811023622047,Aichi
2021-01-07,0.0,Aichi
2021-01-08,14.462992125984254,Aichi
2021-01-09,6.327559055118111,Aichi
2021-01-10,5.349040247678018,Aichi
2021-01-11,22.160309597523224,Aichi
2021-01-12,23.68860681114551,Aichi
2021-01-13,29.80179566563467,Aichi
2021-01-14,29.80179566563467,Aichi
2021-01-15,6.113188854489164,Aichi
2021-01-16,28.273498452012387,Aichi
2021-01-17,17.638279192273924,Aichi
2021-01-18,31.916886157448054,Aichi
2021-01-19,6.7193444541995895,Aichi
2021-01-20,31.916886157448054,Aichi
2021-01-21,12.59877085162423,Aichi
2021-01-22,37.79631255487269,Aichi
2021-01-23,30.23705004389815,Aichi
2021-01-24,16.71764705882353,Aichi
2021-01-25,37.017647058823535,Aichi
2021-01-26,26.270588235294117,Aichi
2021-01-27,35.8235294117647,Aichi
2021-01-28,17.91176470588235,Aichi
2021-01-29,17.91176470588235,Aichi
2021-01-30,44.18235294117647,Aichi
2021-01-31,37.881224818694605,Aichi
2021-02-01,12.627074939564867,Aichi
2021-02-02,12.627074939564867,Aichi
2021-02-03,27.058017727639,Aichi
2021-02-04,0.0,Aichi
2021-02-05,14.430942788074134,Aichi
2021-02-06,27.058017727639,Aichi
2021-02-07,6.072957516339869,Aichi
2021-02-08,6.940522875816993,Aichi
2021-02-09,19.954003267973857,Aichi
2021-02-10,39.90800653594771,Aichi
2021-02-11,13.013480392156861,Aichi
2021-02-12,19.954003267973857,Aichi
2021-02-13,19.08643790849673,Aichi
2021-02-14,8.493933823529412,Aichi
2021-02-15,26.695220588235298,Aichi
2021-02-16,18.20128676470588,Aichi
2021-02-17,18.20128676470588,Aichi
2021-02-18,27.908639705882354,Aichi
2021-02-19,9.70735294117647,Aichi
2021-02-20,46.109926470588235,Aichi
2021-02-21,21.988524251805984,Aichi
2021-02-22,68.24024767801859,Aichi
2021-02-23,21.988524251805984,Aichi
2021-02-24,17.439174406604746,Aichi
2021-02-25,34.87834881320949,Aichi
2021-02-26,28.812549019607843,Aichi
2021-02-27,22.74674922600619,Aichi
2021-02-28,4.410811930405966,Aichi
2021-03-01,28.35521955260978,Aichi
2021-03-02,18.903479701739855,Aichi
2021-03-03,38.437075393537704,Aichi
2021-03-04,23.31429163214582,Aichi
2021-03-05,37.176843413421715,Aichi
2021-03-06,28.35521955260978,Aichi
2021-03-07,27.91852005819996,Aichi
2021-03-08,34.12263562668883,Aichi
2021-03-09,5.428601122427769,Aichi
2021-03-10,51.959467886094366,Aichi
2021-03-11,77.55144460611099,Aichi
2021-03-12,11.632716690916649,Aichi
2021-03-13,10.857202244855538,Aichi
2021-03-14,30.426387504154214,Aichi
2021-03-15,33.57394483217016,Aichi
2021-03-16,19.93452974410103,Aichi
2021-03-17,15.737786640079761,Aichi
2021-03-18,39.86905948820206,Aichi
2021-03-19,15.737786640079761,Aichi
2021-03-20,30.426387504154214,Aichi
2021-03-21,12.239705882352942,Aichi
2021-03-22,9.179779411764706,Aichi
2021-03-23,13.463676470588236,Aichi
2021-03-24,8.567794117647058,Aichi
2021-03-25,13.463676470588236,Aichi
2021-03-26,9.179779411764706,Aichi
2021-03-27,31.82323529411765,Aichi
2021-03-28,6.239717647058823,Aichi
2021-03-29,13.370823529411766,Aichi
2021-03-30,0.0,Aichi
2021-03-31,19.61054117647059,Aichi
2021-04-01,20.501929411764706,Aichi
2021-04-02,25.85025882352941,Aichi
2021-04-03,25.85025882352941,Aichi
2021-04-04,24.839766081871346,Aichi
2021-04-05,27.03151014791882,Aichi
2021-04-06,5.844650842793259,Aichi
2021-04-07,10.958720330237359,Aichi
2021-04-08,28.492672858617134,Aichi
2021-04-09,22.648022015823877,Aichi
2021-04-10,5.114069487444102,Aichi
2021-04-11,15.693454846727425,Aichi
2021-04-12,24.063297431648717,Aichi
2021-04-13,15.693454846727425,Aichi
2021-04-14,15.693454846727425,Aichi
2021-04-15,24.063297431648717,Aichi
2021-04-16,31.38690969345485,Aichi
2021-04-17,21.970836785418395,Aichi
2021-04-18,15.328104575163398,Aichi
2021-04-19,16.02483660130719,Aichi
2021-04-20,16.02483660130719,Aichi
2021-04-21,32.04967320261438,Aichi
2021-04-22,31.35294117647059,Aichi
2021-04-23,16.02483660130719,Aichi
2021-04-24,4.8771241830065355,Aichi
2021-04-25,16.74907120743034,Aichi
2021-04-26,17.904179566563467,Aichi
2021-04-27,21.94705882352941,Aichi
2021-04-28,17.32662538699691,Aichi
2021-04-29,4.042879256965945,Aichi
2021-04-30,37.54102167182663,Aichi
2021-05-01,16.17151702786378,Aichi
2021-05-02,36.49540340726454,Aichi
2021-05-03,0.0,Aichi
2021-05-04,28.8568306010929,Aichi
2021-05-05,16.12587592414015,Aichi
2021-05-06,5.941112182577949,Aichi
2021-05-07,31.403021536483443,Aichi
2021-05-08,36.49540340726454,Aichi
2021-05-09,22.86493432324386,Aichi
2021-05-10,19.177041690462595,Aichi
2021-05-11,20.6521987435751,Aichi
2021-05-12,42.04197601370645,Aichi
2021-05-13,15.489149057681322,Aichi
2021-05-14,21.389777270131354,Aichi
2021-05-15,10.32609937178755,Aichi
2021-05-16,17.489631823952603,Aichi
2021-05-17,24.485484553533645,Aichi
2021-05-18,30.606855691917055,Aichi
2021-05-19,12.242742276766823,Aichi
2021-05-20,24.485484553533645,Aichi
2021-05-21,6.121371138383411,Aichi
2021-05-22,6.121371138383411,Aichi
2021-05-23,31.160959906350598,Aichi
2021-05-24,32.051273046532046,Aichi
2021-05-25,19.586889083991803,Aichi
2021-05-26,39.173778167983606,Aichi
2021-05-27,25.819081065261923,Aichi
2021-05-28,6.23219198127012,Aichi
2021-05-29,24.92876792508048,Aichi
2021-05-30,17.51289865343728,Aichi
2021-05-31,25.018426647767537,Aichi
2021-06-01,55.04053862508859,Aichi
2021-06-02,5.837632884479093,Aichi
2021-06-03,5.837632884479093,Aichi
2021-06-04,17.51289865343728,Aichi
2021-06-05,11.675265768958186,Aichi
2021-06-06,29.29791666666667,Aichi
2021-06-07,24.989399509803924,Aichi
2021-06-08,12.063848039215687,Aichi
2021-06-09,24.989399509803924,Aichi
2021-06-10,24.989399509803924,Aichi
2021-06-11,37.053247549019616,Aichi
2021-06-12,12.063848039215687,Aichi
2021-06-13,48.08912655971479,Aichi
2021-06-14,14.324420677361854,Aichi
2021-06-15,0.0,Aichi
2021-06-16,21.486631016042782,Aichi
2021-06-17,21.486631016042782,Aichi
2021-06-18,15.3475935828877,Aichi
2021-06-19,14.324420677361854,Aichi
2021-06-20,20.94266567386448,Aichi
2021-06-21,5.23566641846612,Aichi
2021-06-22,21.69061801935964,Aichi
2021-06-23,11.2192851824274,Aichi
2021-06-24,10.47133283693224,Aichi
2021-06-25,16.454951600893523,Aichi
2021-06-26,32.16195085629188,Aichi
2021-06-27,8.117171717171717,Aichi
2021-06-28,16.234343434343433,Aichi
2021-06-29,25.511111111111113,Aichi
2021-06-30,8.117171717171717,Aichi
2021-07-01,32.468686868686866,Aichi
2021-07-02,16.234343434343433,Aichi
2021-07-03,8.117171717171717,Aichi
2018-12-30,0.0,Mie
2018-12-31,0.0,Mie
2019-01-01,0.0,Mie
2019-01-02,0.0,Mie
2019-01-03,0.0,Mie
2019-01-04,35.24590163934427,Mie
2019-01-05,35.24590163934427,Mie
2019-01-06,0.0,Mie
2019-01-07,17.676407697790452,Mie
2019-01-08,0.0,Mie
2019-01-09,0.0,Mie
2019-01-10,18.8168210976479,Mie
2019-01-11,55.31004989308626,Mie
2019-01-12,0.0,Mie
2019-01-13,0.0,Mie
2019-01-14,6.081438392384982,Mie
2019-01-15,12.771020624008461,Mie
2019-01-16,6.689582231623479,Mie
2019-01-17,0.0,Mie
2019-01-18,0.0,Mie
2019-01-19,12.162876784769963,Mie
2019-01-20,0.0,Mie
2019-01-21,49.180327868852466,Mie
2019-01-22,0.0,Mie
2019-01-23,0.0,Mie
2019-01-24,0.0,Mie
2019-01-25,0.0,Mie
2019-01-26,0.0,Mie
2019-01-27,0.0,Mie
2019-01-28,17.392828964670816,Mie
2019-01-29,51.63496098886648,Mie
2019-01-30,0.0,Mie
2019-01-31,16.849303059524853,Mie
2019-02-01,0.0,Mie
2019-02-02,15.762251249232929,Mie
2019-02-03,13.19472211115554,Mie
2019-02-04,0.0,Mie
2019-02-05,0.0,Mie
2019-02-06,21.35145941623351,Mie
2019-02-07,0.0,Mie
2019-02-08,7.676929228308678,Mie
2019-02-09,6.957217113154739,Mie
2019-02-10,0.0,Mie
2019-02-11,9.15385398635577,Mie
2019-02-12,0.0,Mie
2019-02-13,0.0,Mie
2019-02-14,31.565013746054383,Mie
2019-02-15,10.1008043987374,Mie
2019-02-16,0.0,Mie
2019-02-17,28.03278688524591,Mie
2019-02-18,15.245901639344266,Mie
2019-02-19,0.0,Mie
2019-02-20,0.0,Mie
2019-02-21,14.75409836065574,Mie
2019-02-22,30.491803278688533,Mie
2019-02-23,0.0,Mie
2019-02-24,19.992375142966072,Mie
2019-02-25,0.0,Mie
2019-02-26,10.873046130385056,Mie
2019-02-27,21.746092260770112,Mie
2019-02-28,22.798322531452538,Mie
2019-03-01,0.0,Mie
2019-03-02,0.0,Mie
2019-03-03,0.0,Mie
2019-03-04,35.84229390681004,Mie
2019-03-05,37.60502967271873,Mie
2019-03-06,35.254715318173815,Mie
2019-03-07,18.802514836359364,Mie
2019-03-08,18.802514836359364,Mie
2019-03-09,17.627357659086908,Mie
2019-03-10,6.653809064609452,Mie
2019-03-11,15.032679738562093,Mie
2019-03-12,0.0,Mie
2019-03-13,23.16511303975142,Mie
2019-03-14,0.0,Mie
2019-03-15,23.411550412514735,Mie
2019-03-16,7.146683810136077,Mie
2019-03-17,15.456674473067919,Mie
2019-03-18,8.711943793911008,Mie
2019-03-19,0.0,Mie
2019-03-20,8.430913348946136,Mie
2019-03-21,0.0,Mie
2019-03-22,8.430913348946136,Mie
2019-03-23,8.149882903981265,Mie
2019-03-24,10.5992085924251,Mie
2019-03-25,12.719050310910118,Mie
2019-03-26,0.0,Mie
2019-03-27,12.719050310910118,Mie
2019-03-28,13.143018654607122,Mie
2019-03-29,0.0,Mie
2019-03-30,0.0,Mie
2019-03-31,30.703551912568305,Mie
2019-04-01,0.0,Mie
2019-04-02,0.0,Mie
2019-04-03,0.0,Mie
2019-04-04,0.0,Mie
2019-04-05,0.0,Mie
2019-04-06,20.116120218579237,Mie
2019-04-07,16.653655997918296,Mie
2019-04-08,17.763899731112847,Mie
2019-04-09,0.0,Mie
2019-04-10,0.0,Mie
2019-04-11,17.763899731112847,Mie
2019-04-12,36.638043195420245,Mie
2019-04-13,16.098534131321017,Mie
2019-04-14,0.0,Mie
2019-04-15,0.0,Mie
2019-04-16,0.0,Mie
2019-04-17,20.76502732240437,Mie
2019-04-18,0.0,Mie
2019-04-19,22.77454609554028,Mie
2019-04-20,18.755508549268466,Mie
2019-04-21,26.209516193522592,Mie
2019-04-22,0.0,Mie
2019-04-23,29.428228708516595,Mie
2019-04-24,0.0,Mie
2019-04-25,14.254298280687724,Mie
2019-04-26,29.888044782087164,Mie
2019-04-27,13.33466613354658,Mie
2019-04-28,0.0,Mie
2019-04-29,0.0,Mie
2019-04-30,0.0,Mie
2019-05-01,0.0,Mie
2019-05-02,0.0,Mie
2019-05-03,21.857923497267766,Mie
2019-05-04,10.928961748633883,Mie
2019-05-05,16.635493453625262,Mie
2019-05-06,34.45923643965234,Mie
2019-05-07,0.0,Mie
2019-05-08,0.0,Mie
2019-05-09,37.429860270656846,Mie
2019-05-10,0.0,Mie
2019-05-11,0.0,Mie
2019-05-12,13.212625397602155,Mie
2019-05-13,0.0,Mie
2019-05-14,7.095669195008564,Mie
2019-05-15,0.0,Mie
2019-05-16,7.585025691216051,Mie
2019-05-17,7.585025691216051,Mie
2019-05-18,13.701981893809641,Mie
2019-05-19,14.919874746730525,Mie
2019-05-20,16.57763860747836,Mie
2019-05-21,33.70786516853933,Mie
2019-05-22,16.57763860747836,Mie
2019-05-23,16.57763860747836,Mie
2019-05-24,0.0,Mie
2019-05-25,0.0,Mie
2019-05-26,0.0,Mie
2019-05-27,0.0,Mie
2019-05-28,0.0,Mie
2019-05-29,42.47391952309986,Mie
2019-05-30,0.0,Mie
2019-05-31,0.0,Mie
2019-06-01,19.821162444113266,Mie
2019-06-02,0.0,Mie
2019-06-03,7.823047251687563,Mie
2019-06-04,8.353423336547737,Mie
2019-06-05,4.110414657666346,Mie
2019-06-06,12.066055930568954,Mie
2019-06-07,0.0,Mie
2019-06-08,3.712632594021216,Mie
2019-06-09,3.64513018322083,Mie
2019-06-10,0.0,Mie
2019-06-11,0.0,Mie
2019-06-12,0.0,Mie
2019-06-13,4.050144648023145,Mie
2019-06-14,3.780135004821602,Mie
2019-06-15,0.0,Mie
2019-06-16,24.786885245901644,Mie
2019-06-17,27.44262295081968,Mie
2019-06-18,0.0,Mie
2019-06-19,0.0,Mie
2019-06-20,54.000000000000014,Mie
2019-06-21,26.55737704918033,Mie
2019-06-22,0.0,Mie
2019-06-23,0.0,Mie
2019-06-24,32.221594120972306,Mie
2019-06-25,0.0,Mie
2019-06-26,0.0,Mie
2019-06-27,0.0,Mie
2019-06-28,32.221594120972306,Mie
2019-06-29,28.99943470887508,Mie
2019-06-30,0.0,Mie
2019-07-01,0.0,Mie
2019-07-02,31.509721692718262,Mie
2019-07-03,0.0,Mie
2019-07-04,32.59626382005337,Mie
2019-07-05,0.0,Mie
2019-07-06,29.336637438048037,Mie
2019-07-07,0.0,Mie
2019-07-08,0.0,Mie
2019-07-09,3.825136612021858,Mie
2019-07-10,0.0,Mie
2019-07-11,7.650273224043716,Mie
2019-07-12,0.0,Mie
2019-07-13,0.0,Mie
2019-07-14,0.0,Mie
2019-07-15,22.95081967213115,Mie
2019-07-16,0.0,Mie
2019-07-17,0.0,Mie
2019-07-18,0.0,Mie
2019-07-19,0.0,Mie
2019-07-20,0.0,Mie
2019-07-21,0.0,Mie
2019-07-22,0.0,Mie
2019-07-23,0.0,Mie
2019-07-24,0.0,Mie
2019-07-25,0.0,Mie
2019-07-26,0.0,Mie
2019-07-27,0.0,Mie
2019-07-28,0.0,Mie
2019-07-29,49.180327868852466,Mie
2019-07-30,0.0,Mie
2019-07-31,0.0,Mie
2019-08-01,0.0,Mie
2019-08-02,0.0,Mie
2019-08-03,0.0,Mie
2019-08-04,0.0,Mie
2019-08-05,0.0,Mie
2019-08-06,6.019887127116368,Mie
2019-08-07,5.643644181671595,Mie
2019-08-08,5.8317656543939815,Mie
2019-08-09,5.455522708949209,Mie
2019-08-10,0.0,Mie
2019-08-11,0.0,Mie
2019-08-12,0.0,Mie
2019-08-13,4.2941032542207,Mie
2019-08-14,3.976021531685834,Mie
2019-08-15,0.0,Mie
2019-08-16,13.041350623929535,Mie
2019-08-17,0.0,Mie
2019-08-18,11.608844834159362,Mie
2019-08-19,0.0,Mie
2019-08-20,0.0,Mie
2019-08-21,0.0,Mie
2019-08-22,0.0,Mie
2019-08-23,11.608844834159362,Mie
2019-08-24,11.208539839878002,Mie
2019-08-25,28.103044496487122,Mie
2019-08-26,0.0,Mie
2019-08-27,14.051522248243561,Mie
2019-08-28,0.0,Mie
2019-08-29,0.0,Mie
2019-08-30,26.697892271662766,Mie
2019-08-31,0.0,Mie
2019-09-01,0.0,Mie
2019-09-02,22.95081967213115,Mie
2019-09-03,0.0,Mie
2019-09-04,0.0,Mie
2019-09-05,0.0,Mie
2019-09-06,0.0,Mie
2019-09-07,0.0,Mie
2019-09-08,7.745901639344265,Mie
2019-09-09,8.893442622950822,Mie
2019-09-10,8.893442622950822,Mie
2019-09-11,0.0,Mie
2019-09-12,26.393442622950825,Mie
2019-09-13,8.606557377049182,Mie
2019-09-14,8.319672131147543,Mie
2019-09-15,13.061442089830736,Mie
2019-09-16,0.0,Mie
2019-09-17,13.994402239104359,Mie
2019-09-18,14.927362388377983,Mie
2019-09-19,15.393842463014792,Mie
2019-09-20,0.0,Mie
2019-09-21,0.0,Mie
2019-09-22,15.754376215615451,Mie
2019-09-23,0.0,Mie
2019-09-24,0.0,Mie
2019-09-25,0.0,Mie
2019-09-26,0.0,Mie
2019-09-27,18.671853292581275,Mie
2019-09-28,0.0,Mie
2019-09-29,15.401207937877482,Mie
2019-09-30,17.601380500431407,Mie
2019-10-01,17.601380500431407,Mie
2019-10-02,0.0,Mie
2019-10-03,17.051337359792925,Mie
2019-10-04,0.0,Mie
2019-10-05,15.951251078515963,Mie
2019-10-06,0.0,Mie
2019-10-07,0.0,Mie
2019-10-08,0.0,Mie
2019-10-09,0.0,Mie
2019-10-10,0.0,Mie
2019-10-11,0.0,Mie
2019-10-12,0.0,Mie
2019-10-13,0.0,Mie
2019-10-14,13.894550287992914,Mie
2019-10-15,15.383252104563583,Mie
2019-10-16,32.25520602569784,Mie
2019-10-17,15.383252104563583,Mie
2019-10-18,14.887018165706694,Mie
2019-10-19,0.0,Mie
2019-10-20,0.0,Mie
2019-10-21,28.68852459016394,Mie
2019-10-22,28.68852459016394,Mie
2019-10-23,0.0,Mie
2019-10-24,0.0,Mie
2019-10-25,0.0,Mie
2019-10-26,0.0,Mie
2019-10-27,0.0,Mie
2019-10-28,13.91470903047716,Mie
2019-10-29,7.278463185172668,Mie
2019-10-30,0.0,Mie
2019-10-31,14.128781477099887,Mie
2019-11-01,13.91470903047716,Mie
2019-11-02,13.058419243986258,Mie
2019-11-03,6.9265009228096845,Mie
2019-11-04,7.165345782216914,Mie
2019-11-05,0.0,Mie
2019-11-06,0.0,Mie
2019-11-07,0.0,Mie
2019-11-08,7.643035501031376,Mie
2019-11-09,14.330691564433828,Mie
2019-11-10,9.913821032851681,Mie
2019-11-11,20.81902416898853,Mie
2019-11-12,10.574742435041793,Mie
2019-11-13,9.913821032851681,Mie
2019-11-14,10.574742435041793,Mie
2019-11-15,21.8104062722737,Mie
2019-11-16,0.0,Mie
2019-11-17,14.54806055719789,Mie
2019-11-18,7.533817074263192,Mie
2019-11-19,17.14592851384037,Mie
2019-11-20,0.0,Mie
2019-11-21,0.0,Mie
2019-11-22,8.313177461255936,Mie
2019-11-23,0.0,Mie
2019-11-24,0.0,Mie
2019-11-25,0.0,Mie
2019-11-26,0.0,Mie
2019-11-27,0.0,Mie
2019-11-28,24.590163934426233,Mie
2019-11-29,0.0,Mie
2019-11-30,0.0,Mie
2019-12-01,0.0,Mie
2019-12-02,0.0,Mie
2019-12-03,0.0,Mie
2019-12-04,23.329129886506937,Mie
2019-12-05,0.0,Mie
2019-12-06,23.329129886506937,Mie
2019-12-07,13.997477931904163,Mie
2019-12-08,0.0,Mie
2019-12-09,0.0,Mie
2019-12-10,0.0,Mie
2019-12-11,0.0,Mie
2019-12-12,0.0,Mie
2019-12-13,0.0,Mie
2019-12-14,0.0,Mie
2019-12-15,82.82414307004473,Mie
2019-12-16,0.0,Mie
2019-12-17,0.0,Mie
2019-12-18,0.0,Mie
2019-12-19,45.0447093889717,Mie
2019-12-20,0.0,Mie
